,Year,Album Names,Album Type,Record Label(s),Song Name,Medley,Artist(s),Composer(s),Lyricist(s),Adapted from,Originally Sang by,Movie,Movie Role,Lyrics,Source
198,1990,香港情懷 '90,Full,寶麗金,青年人,,許冠傑,許冠傑,許冠傑,,,,,"純真 就是你的心
只想可擁有 快樂與自由
如今 背著沉重苦擔
身心飢冷 仍獨個支撐

窮途上坎坷不會生根
迎頭暴雨從未會屈身

Wo ho ho ho... 青年人
吃得苦中苦 你我定成為人上人
Wo ho ho... 青年人
放開胸襟 與你闊步前行 壯志凌雲

人生 活著要繽紛
只想不枉過 去後永留痕
求得 光輝燃亮一剎
青春匆匆過 成就每多犧牲

窮途上你不必怕艱辛
同行是我長伴永不分

Wo ho ho ho... 青年人
吃得苦中苦 你我定成為人上人
Wo ho ho... 青年人
放開胸襟 與你闊步前行 壯志凌雲

如今 末日似走近
滄桑一張臉 歲月已留痕
明天 世事無論怎變
始終改不變 懷內赤子之心

窮途上你不必怕艱辛
同行是我長伴永不分

Wo ho ho ho... 青年人
吃得苦中苦 你我定成為人上人
Wo ho ho... 青年人
放開胸襟 與你闊步前行 壯志凌雲

Wo ho ho ho... 青年人
吃得苦中苦 你我定成為人上人
Wo ho ho... 青年人
放開胸襟 與你闊步前行 壯志凌雲

Wo ho ho ho... 青年人
吃得苦中苦 你我定成為人上人
Wo ho ho... 青年人
放開胸襟 與你闊步前行 壯志凌雲",mojim.com
199,1990,香港情懷 '90,Full,寶麗金,千載願望,,許冠傑,Phil Collins,簡寧,,,,,"在某街的小巷那路旁 他帶著迷惘
疾風吹醒他這雨夜 沒有家靠著欄杆
念往昔一切寄望 暴雨中與淚同葬
面對今天種種失意挫敗 問句家你在何方

Oh 命運 玩弄這滄桑的你失意境況逢巨浪
Oh 命運 問誰會關心冰冷黑暗雨中這窄巷 充滿失望

在某天星光會照亮 劃破失意及迷惘
願君要自強抱冀望 莫再悲也莫頹喪
Oh 命運 是用你雙手開創衝破苦困迎巨浪
Oh 命運 邁步去衝開黑暗觀看壯觀的太陽 祇需有信心

Oh Lord 趕走漆黑的冰冷苦困憂傷
Oh Lord 讓痛苦哭泣聲停止
問世間多少飄過往事 又有幾許會是如意
但願愛惜身邊的友誼 讓愛心每日強壯

Oh 願望 願望這淒風淒雨不再吹向這海港
Oh 願望 願望有千載溫暖的愛送走風雨浪
不需再恐懼 不需再驚慌
讓愛的歡聲 柔揚風裡 我心願望
讓愛的歡聲 柔揚風裡 我心願望
讓愛的歡聲 柔揚風裡 我心願望
讓愛的歡聲 柔揚風裡 我心願望",mojim.com
200,1990,香港情懷 '90,Full,寶麗金,亦算是緣份,,許冠傑,許冠傑,許冠傑,,,紅場飛龍,"插曲
","曾經共你 是對小情人
時刻共對 話過永不分
童真夢句 未染過風塵
世事明日那變更 已不想多問

時光掠過 共你分頭行
難得復聽 是你的聲音
曾經遇上 代替你的人
無奈你在我心內 已深深烙下印

人海中有 千百萬人
為何只接受 你的吸引
每一顆心 不必再問
是你的最純真
人海中有 千百萬人
為何只珍惜 你的擁吻
我苦苦等 深相信有日
定再跟你同行

如今共你 又並肩凡塵
情感未變 像往昔繽紛
抬首望向 夜裏閃閃星辰
能共你又再親近 亦算是緣份

(世事明日那變更 已不想多問)

時光掠過 共你分頭行
難得復聽 是你的聲音
曾經遇上 代替你的人
無奈你在我心內 已深深烙下印

人海中有 千百萬人
為何只接受 你的吸引
每一顆心 不必再問
是你的最純真
人海中有 千百萬人
為何只珍惜 你的擁吻
我苦苦等 深相信有日
定再跟你同行

如今共你 又並肩凡塵
情感未變 像往昔繽紛
抬首望向 夜裏閃閃星辰
能共你又再親近 亦算是緣份",mojim.com
201,1990,香港情懷 '90,Full,寶麗金,做個自由人,,許冠傑,許冠傑,許冠傑,,,紅場飛龍,主題曲,"命運，像佈下迷陣
我巳覺被苦困
彷彿蒼天專作弄人。
不甘短促一生
滿是壓抑悲憤
籠牢期望獲破開
不再被禁！

浩氣在沸騰
熱血在沸騰
我誓要衝出黑暗
跟專制鬥爭！

願竭盡我能
用正義抗衡
憑著滿身衝勁
誓要奔向夢想那綠茵
自由人，做個自由人！

艱辛，我願承受
那怕血汗濕透
人人應該享有自由。
現在是發動時候
我願獻出所有
人權如望獲到手
必須繼續鬥！

浩氣在沸騰
熱血在沸騰
我誓要衝出黑暗
跟專制鬥爭！

願竭盡我能
用正義抗衡
憑著滿身衝勁
誓要奔向夢想那綠茵
自由人！

浩氣在沸騰
熱血在沸騰
我誓要衝出黑暗
跟專制鬥爭！

願竭盡我能
用正義抗衡
憑著滿身衝勁
誓要奔向夢想那綠茵
自由人，做個自由人！
自由人，做個自由人！做個自由人！",KKBOX.com
202,1990,香港情懷 '90,Full,寶麗金,急流勇退,,許冠傑,許冠傑,許冠傑,,,,,"名成利就人人想擁有
誰料此刻只嚮往自由
留住這光輝 今天不再等候
奮勇地退出這急流
求名逐利時常多爭鬥
嘗盡圈中的歡笑淚流
人在那高峰 始終都不免跌後
長日擔憂心神倦透
不奢望天長地久
只要是曾經擁有
今天內心感足夠
應走時候決定放手
至愛知音感謝你恩深厚
臨別依依不忍再望轉頭
期望你記住我 今晚分手以後
從舊歌中心靈互扣

求名逐利時常多爭鬥
嘗盡圈中的歡笑淚流
人在那高峰 始終都不免跌後
長日擔憂心神倦透
不奢望天長地久
只要是曾經擁有
今天內心感足夠
應走時候決定放手
至愛知音感謝你恩深厚
臨別依依不忍再望轉頭
期望你記住我 今晚分手以後
從舊歌中心靈互扣
期望你記住我 今晚分手以後
從舊歌中心靈互扣",KKBOX.com
203,1990,香港情懷 '90,Full,寶麗金,永久的癡情,,許冠傑,羅大佑,向雪懷,,,,,"何時讓你闖進我生命 不可終止發生的感情
幸運某日終於我遇上 心中那顆星星

從來沒有不悔的生命 只有一生永久的癡情
但願每日悉心愛護你 心聲願你傾聽

望著我吧 望著我吧 心可以做證
柔柔熱情 柔柔熱情 今天充滿一雙眼睛
但願以後廝守永遠
如頭上星星(頭上星星) 頭上星星呼應

從來沒有不悔的生命 只有一生永久的癡情
但願每日悉心愛護你 心聲願你傾聽

望著我吧 望著我吧 心可以做證
柔柔熱情 柔柔熱情 今天充滿一雙眼睛
但願以後廝守永遠
如頭上星星(頭上星星) 頭上星星呼應

誰人令我可以心堅定 一起分享雨中的清靜
若是每日身邊有著你 天天變得高興
但願每日緊緊抱著你 同分享愛的感應",mojim.com
204,1990,香港情懷 '90,Full,寶麗金,發開口夢,,許冠傑,s,陳少琪,,,,,"近日在夢中港督佢對我講 現在賣大包街坊別為著九七發慌
下令日後啲居屋有八個房 下令日後畀蚊針亦入住醫院套房
下令日後隧道全年減價 下令日日夜夜全年跑馬

Hey Yeh Yeh
Ah Ya Ya Ya Ya Ya 誰也懶再遷居美加
Eh Yeah yeah yeah yeah
Ah Ya Ya Ya Ya Ya 誰要去遠方打天下

下令日後Hong Kong Bank免費貸款 下令日後請媽打受任做主審法官
下令日後不收取各界稅款 下令日後交通錄用硬天師接管

下令日後隧道全年減價 下令日日夜夜全年跑馬

Hey Yeh Yeh
Ah Ya Ya Ya Ya Ya 誰也懶再遷居美加
Eh Yeah yeah yeah yeah
Ah Ya Ya Ya Ya Ya 誰要去遠方打天下

下令日後隧道全年減價 下令日日夜夜全年跑馬


Hey Yeh Yeh
Ah Ya Ya Ya Ya Ya 誰也懶再遷居美加
Eh Yeah yeah yeah yeah
Ah Ya Ya Ya Ya Ya 誰要去遠方打天下
Eh Yeah yeah yeah yeah

Hey Yeh Yeh
Ah Ya Ya Ya Ya Ya 誰也懶再遷居美加
Eh Yeah yeah yeah yeah
Ah Ya Ya Ya Ya Ya 誰要去遠方打天下

Hey Yeh Yeh
Ah Ya Ya Ya Ya Ya 逢過聖誕港督送花
Eh Yeah yeah yeah yeah
Ah Ya Ya Ya Ya Ya 年晚送你煎堆一渣
Eh Yeah yeah yeah yeah

Hey Yeh Yeh
Ah Ya Ya Ya Ya Ya 誰也懶再遷居美加
Eh Yeah yeah yeah yeah
Ah Ya Ya Ya Ya Ya 誰要去遠方打天下
Eh Yeah yeah yeah yeah

Hey Yeh Yeh
Ah Ya Ya Ya Ya Ya 逢過聖誕港督送花
Eh Yeah yeah yeah yeah
Ah Ya Ya Ya Ya Ya 年晚送你煎堆一渣
Eh Yeah yeah yeah yeah",mojim.com
205,1990,香港情懷 '90,Full,寶麗金,你如果離開我,,許冠傑,許冠傑,許冠傑,,,,,"(你如果 離開我)

你如果 離開我 我不知將會如何
多少的路 共你一起走過 再獨行 怎可奈坎坷

你如果 離開我 每一天心碎折磨
孤單失落 日子將怎麼過 哀傷鬱結問誰可解破

這世界再更嬌美又如何 沒有你我會失去太多
這段愛戀永遠譜成悲歌 剩我一生追念熱熾的愛火

你如果 離開我 我不多講你也清楚
一生歡樂 就只得你一個 可否懇請你別離開我

你如果 離開我 每一天心碎折磨
孤單失落 日子將怎麼過 哀傷鬱結問誰可解破

這世界再更嬌美又如何 沒有你我會失去太多
這段愛戀永遠譜成悲歌 剩我一生追念熱熾的愛火

你如果 離開我 我不多講你也清楚
一生歡樂 就只得你一個 可否懇請你別離開我

一生希望 就只得你一個 因此懇請你別離開我",mojim.com
206,1990,許冠傑 '90 電影金曲精選,Full,寶麗金,話知你 '97,,許冠傑,許冠傑,許冠傑,,,新半斤八兩,主題曲,"我話知你９７
其實駛乜驚到求神又拜佛〔大喊十〕
已經胃酸過多夾風濕〔重有久咳〕
成日閉翳實聽喫弗得〔重快執笠〕

未有耐到９７
手拿起枝筆數吓二千零廿八日〔駛乜急〕
已經預咗冇法走得甩〔又冇SHORT CUT〕
移民外國亦係聽糟質

咪匿o向屋企 速速CALL機
CALL班知己 睇番齣無厘頭攪笑戲
卡拉ＯＫ 堆樽拔蘭地 HIGH HIGH 哋
高聲亂唱再去旺角打機

買份八卦雜誌睇吓大姐媚
及吓邊個整容後揚威選美
明日懶鬼理 最緊要依家HAPPY
話知佢死

我話知你９７
其實香港適應力強未嚇窒〔好鍊得〕
斷估或者到咗９７〔又變咗乜〕
繁榮盛世度度有金執

未有耐到９７
手拿起枝筆數吓二千零廿八日〔駛乜急〕
已經預咗冇法走得甩〔又冇SHORT CUT〕
移民外國亦係聽糟質

咪匿o向屋企 速速CALL機
CALL班知己 睇番齣無厘頭攪笑戲
卡拉ＯＫ 堆樽拔蘭地 HIGH HIGH 哋
高聲亂唱再去旺角打機

買份八卦雜誌睇吓大姐媚
及吓邊個整容後揚威選美
明日懶鬼理 最緊要依家HAPPY
話知佢死

我話知你９７
其實香港適應力強未嚇窒〔好鍊得〕
斷估或者到咗９７〔又變咗乜〕
繁榮盛世度度有金執

斷估或者到咗９７〔實刮多筆〕
人人暴發 MY FRIEND GOOD LUCK
〔GOOD LUCK, GOOD LUCK, GOD BLESS 1997 阿彌佗佛〕",KKBOX.com
207,1990,許冠傑 '90 電影金曲精選,Full,寶麗金,兩個寂寞人,,許冠傑,許冠傑,許冠傑,,,新半斤八兩,"插曲
","從前是一個我 落拓消極人
迷途在黑暗裡 始終都孤影隻身
同樣地一個你 共我人海裡互引
涼冰冰的世界 如今皆因我倆
變得暖熏熏

今晚這個世界
已經減少兩個寂寞人 啊
與你共抹失意淚痕
倍覺舊創傷全沒要緊

今晚這個世界
已經減少兩個寂寞人 啊
與你讓晚風襟裡慘
浪漫情詩首首押著韻
齊共醉夜雨中 挽手飛奔
癡癡抱緊

從前未找到你 日子多灰暗
柔情目光照亮我 此刻感光輝遍心
唯求共處永遠 共你情心永互印
童話般境界裡 留低歡欣腳印
每天也繽紛

今晚這個世界
已經減少兩個寂寞人 啊
與你共抹失意淚痕
倍覺舊創傷全沒要緊

今晚這個世界
已經減少兩個寂寞人 啊
與你讓晚風襟裡慘
浪漫情詩首首押著韻
齊共醉夜雨中 挽手飛奔
癡癡抱緊

今晚這個世界
已經減少兩個寂寞人 啊
與你共抹失意淚痕
倍覺舊創傷全沒要緊

今晚這個世界
已經減少兩個寂寞人 啊
與你讓晚風襟裡慘
浪漫情詩首首押著韻
齊共醉夜雨中 挽手飛奔
癡癡抱緊",KKBOX.com
208,1990,許冠傑 '90 電影金曲精選,Full,寶麗金,宇宙無限,,許冠傑,Donald Ashley,林振強,,,,,"星空可有一對手
承擔起這沒邊緣宇宙和運轉地球
空中可有雙眼睛
由開始已在星河背後遙望這地球
誰掌管世間目前以後

當仰觀星星掛於天的腳踭
頓然自覺像塵末那樣的有限
我敬畏 實在是誰創造無限
那遠處 像是內藏制度和變幻

天空可有天殘舊
無聲的跌墜星河背後
人類與地球能否相見於萬年以後

當仰觀星星掛於天的腳踭
頓然自覺像塵末那樣的有限
海與山謙卑靠於風的臂彎
問誰令宇宙無限 宇宙無限

人在世有太多私心與紛爭
似不知一切輕重如毛造的針
瑣碎像塵

當仰觀星星掛於天的腳踭
頓然自覺像塵末那樣的有限
海與山謙卑靠於風的臂彎
問誰令宇宙無限 宇宙無限

人在世有太多私心與紛爭
似不知一切輕重如毛造的針
瑣碎像塵

我放眼 望著面前宇宙無限
我讚嘆 默默問誰創造無限

我放眼 望著面前宇宙無限
我讚嘆 默默問誰創造無限

我放眼 望著面前宇宙無限
我讚嘆 默默問誰創造無限",KKBOX.com
209,1990,許冠傑 '90 電影金曲精選,Full,寶麗金,最緊要好玩,,許冠傑,許冠傑,林振強,,,,,"人其實天生奔放貪玩
原沒有拘束只有笑顏
悲觀我唔慣 追趕太陽似子彈

乘坐穿梭機打個空翻
雲霧裡縛起雙腳跳欄
威風似神探 追蹤愛神眼不眨

我想攀登火山 執塊石頭用黎煎蛋
其實開心好簡單 最緊要好玩

我願抬著午夜明月對你單眼
星光之上扯起帳幕與你浪漫
我願停頓宇宙凝望你那雙眼
使你無從忘掉這魅力先生

乘坐穿梭機打個空翻
雲霧裡縛起雙腳跳欄
追蹤太陽去 不准太陽早交更

人其實天生奔放貪玩
原沒有拘束只有笑顏
悲觀我唔慣 追趕太陽似子彈

我想踩三輪車 登陸月球賣牛腩飯
其實開心好簡單 最緊要好玩

我願抬著午夜明月對你單眼
星光之上扯起帳幕與你浪漫
我願停頓宇宙凝望你那雙眼
使你無從忘掉這魅力先生

其實我天生奔放貪玩
唔恨有獎品只要笑顏
不須有人讚 只須我仍覺好玩
不須有人讚 只須我仍覺好玩",KKBOX.com
210,1990,許冠傑 '90 電影金曲精選,Full,寶麗金,半斤八兩,,許冠傑,許冠傑,許冠傑;黎彼得,,,,,"我哋呢班打工仔
通街走糴直頭係壞腸胃
搵嗰些少到月底點夠洗　(奀過鬼)
確係認真濕滯

最弊波士毓啲發威　(癲過雞)
一味喺處係唔係亂嚟吠　(汪汪汪)
翳親加薪塊面挪起惡睇　(鈕下偈)
你就認真開胃

半斤八兩　做到隻積咁嘅樣
半斤八兩　濕水炮仗點會響
半斤八兩　夠薑呀揸鎗走去搶
出咗半斤力　想話攞番足八兩
家陣惡搵食　邊有半斤八兩咁理想　(吹漲)

* 我哋呢班打工仔　一生一世為錢幣做奴隸
嗰種辛苦折墮講出嚇鬼　(死俾你睇)
咪話冇乜所謂

半斤八兩　就算有福都冇你享
半斤八兩　仲慘過滾水淥豬腸
半斤八兩　雞碎咁多都要啄
出咗半斤力　想話攞番足八兩
家陣惡搵食　邊有半斤八兩咁理想　(吹漲)
(重唱 *)",mojim.com
211,1990,許冠傑 '90 電影金曲精選,Full,寶麗金,天才白痴夢,,許冠傑,許冠傑,許冠傑;薛志雄,,,天才與白痴,"插曲
","人皆尋夢 夢裡不分西東
片刻春風得意 未知景物矇矓

人生如夢 夢裡輾轉吉凶
尋樂不堪苦困 未識苦與樂同

天造之才 皆有其用
振翅高飛 無須在夢中

南柯長夢 夢裡不知所中
醉翁他朝醒覺 是否跨鳳成龍

天造之才 皆有其用
振翅高飛 無須在夢中

何必尋夢 夢裡甘苦皆空
勸君珍惜此際 自當欣慰無窮
何必尋夢",KKBOX.com
212,1990,許冠傑 '90 電影金曲精選,Full,寶麗金,滄海一聲笑,,許冠傑,黃霑,黃霑,,,,,"滄海一聲笑 滔滔兩岸潮
浮沉隨浪 只記今朝

蒼天笑 紛紛世上潮
誰負誰勝出 天知曉

江山笑 煙雨遙
濤浪淘盡紅塵俗世幾多嬌

清風笑 竟惹寂寥
豪情還剩了一襟晚照

蒼生笑 不再寂寥
豪情仍在痴痴笑笑

啦... 啦...
啦... 啦...
啦... 啦...
啦...

啦... 啦...
啦... 啦...
啦... 啦...
啦...

啦... 啦...
啦... 啦...
啦... 啦...
啦...

啦... 啦...
啦... 啦...
啦... 啦...
啦...",KKBOX.com
213,1990,許冠傑 '90 電影金曲精選,Full,寶麗金,做個自由人,,許冠傑,許冠傑,許冠傑,,,紅場飛龍,主題曲,"命運，像佈下迷陣
我巳覺被苦困
彷彿蒼天專作弄人。
不甘短促一生
滿是壓抑悲憤
籠牢期望獲破開
不再被禁！

浩氣在沸騰
熱血在沸騰
我誓要衝出黑暗
跟專制鬥爭！

願竭盡我能
用正義抗衡
憑著滿身衝勁
誓要奔向夢想那綠茵
自由人，做個自由人！

艱辛，我願承受
那怕血汗濕透
人人應該享有自由。
現在是發動時候
我願獻出所有
人權如望獲到手
必須繼續鬥！

浩氣在沸騰
熱血在沸騰
我誓要衝出黑暗
跟專制鬥爭！

願竭盡我能
用正義抗衡
憑著滿身衝勁
誓要奔向夢想那綠茵
自由人！

浩氣在沸騰
熱血在沸騰
我誓要衝出黑暗
跟專制鬥爭！

願竭盡我能
用正義抗衡
憑著滿身衝勁
誓要奔向夢想那綠茵
自由人，做個自由人！
自由人，做個自由人！做個自由人！",KKBOX.com
